Date,Open,High,Low,Close,Adj Close,Volume
2023-08-24,78.570000,79.279999,77.589996,79.050003,79.050003,349230
2023-08-25,78.879997,80.449997,78.139999,79.830002,79.830002,411409
2023-08-28,80.150002,80.870003,79.610001,80.099998,80.099998,246584
2023-08-29,79.980003,81.410004,79.339996,81.160004,81.160004,284168
2023-08-30,81.290001,82.050003,80.879997,81.629997,81.629997,299418
2023-08-31,81.699997,83.690002,81.480003,83.629997,83.629997,368848
2023-09-01,83.629997,86.059998,83.459999,85.550003,85.550003,420461
2023-09-05,86.059998,88.070000,85.019997,86.690002,86.690002,452908
2023-09-06,86.720001,88.080002,85.930000,87.540001,87.540001,307115
2023-09-07,87.540001,87.739998,86.389999,86.870003,86.870003,270736
2023-09-08,86.779999,87.949997,86.150002,87.510002,87.510002,294437
2023-09-11,87.400002,88.150002,86.709999,87.290001,87.290001,292388
2023-09-12,87.269997,89.370003,87.220001,88.839996,88.839996,341137
2023-09-13,88.750000,89.639999,88.290001,88.519997,88.519997,345972
2023-09-14,88.809998,90.790001,88.680000,90.160004,90.160004,325270
2023-09-15,90.669998,91.230003,89.220001,90.769997,90.769997,315003
2023-09-18,91.199997,92.430000,90.750000,91.480003,91.480003,119258
2023-09-19,92.220001,93.739998,91.070000,91.199997,91.199997,94597
2023-09-20,91.550003,91.980003,89.870003,90.279999,90.279999,457854
2023-09-21,89.300003,90.980003,88.370003,89.629997,89.629997,351032
2023-09-22,89.620003,91.330002,89.309998,90.029999,90.029999,402087
2023-09-25,90.550003,90.830002,89.029999,89.680000,89.680000,328369
2023-09-26,89.879997,90.739998,88.190002,90.389999,90.389999,318016
2023-09-27,90.529999,94.169998,90.400002,93.680000,93.680000,504630
2023-09-28,93.779999,95.029999,91.389999,91.709999,91.709999,406709
2023-09-29,91.760002,93.099998,90.349998,90.790001,90.790001,355782
2023-10-02,90.820000,91.879997,88.459999,88.820000,88.820000,334493
2023-10-03,88.669998,90.269997,87.760002,89.230003,89.230003,350659
2023-10-04,89.419998,89.589996,84.160004,84.220001,84.220001,459995
2023-10-05,84.449997,84.919998,82.150002,82.309998,82.309998,465997
2023-10-06,82.279999,83.279999,81.500000,82.790001,82.790001,461139
2023-10-09,85.250000,87.239998,84.669998,86.379997,86.379997,435037
2023-10-10,86.430000,86.739998,85.120003,85.970001,85.970001,337654
2023-10-11,85.959999,86.510002,83.110001,83.489998,83.489998,425395
2023-10-12,83.199997,85.199997,82.309998,82.910004,82.910004,373492
2023-10-13,83.510002,87.830002,83.349998,87.690002,87.690002,356863
2023-10-16,87.720001,88.330002,86.320000,86.660004,86.660004,235780
2023-10-17,87.059998,87.750000,85.599998,86.660004,86.660004,197124
2023-10-18,87.809998,89.879997,87.199997,88.320000,88.320000,92797
2023-10-19,88.239998,90.680000,86.599998,89.370003,89.370003,72058
2023-10-20,90.279999,90.779999,88.330002,88.750000,88.750000,311917
2023-10-23,88.000000,88.290001,85.349998,85.489998,85.489998,315517
2023-10-24,86.150002,86.300003,82.940002,83.739998,83.739998,370591
2023-10-25,83.690002,85.559998,82.080002,85.389999,85.389999,429459
2023-10-26,85.370003,85.589996,82.559998,83.209999,83.209999,341792
2023-10-27,83.529999,85.900002,83.099998,85.540001,85.540001,333760
2023-10-30,85.000000,85.300003,81.820000,82.309998,82.309998,356928
2023-10-31,82.589996,83.370003,80.739998,81.019997,81.019997,346007
2023-11-01,81.480003,83.419998,80.300003,80.440002,80.440002,321592
2023-11-02,80.820000,82.830002,80.220001,82.459999,82.459999,307122
2023-11-03,82.580002,83.599998,80.099998,80.510002,80.510002,457281
2023-11-06,81.129997,82.239998,80.660004,80.820000,80.820000,271131
2023-11-07,80.930000,81.050003,77.089996,77.370003,77.370003,396289
2023-11-08,77.120003,77.529999,74.910004,75.330002,75.330002,429647
2023-11-09,75.650002,77.160004,75.209999,75.739998,75.739998,303430
2023-11-10,75.589996,77.730003,75.309998,77.169998,77.169998,266998
2023-11-13,77.150002,78.639999,76.209999,78.260002,78.260002,262903
2023-11-14,78.529999,79.769997,77.790001,78.260002,78.260002,263002
2023-11-15,78.169998,78.769997,76.309998,76.660004,76.660004,282301
2023-11-16,76.599998,76.629997,72.160004,72.900002,72.900002,125165
2023-11-17,72.970001,75.989998,72.750000,75.889999,75.889999,101484
2023-11-20,75.650002,78.220001,75.650002,77.599998,77.599998,270638
2023-11-21,77.650002,77.919998,76.919998,77.769997,77.769997,238629
2023-11-22,77.769997,77.970001,73.790001,77.099998,77.099998,389325
2023-11-23,76.790001,76.809998,75.300003,76.349998,76.349998,389325
2023-11-24,76.790001,77.089996,75.070000,75.540001,75.540001,281147
2023-11-27,75.309998,76.230003,74.059998,74.860001,74.860001,289562
2023-11-28,75.070000,77.019997,74.639999,76.410004,76.410004,286618
2023-11-29,76.559998,78.089996,75.669998,77.860001,77.860001,322170
2023-11-30,77.750000,79.599998,75.050003,75.959999,75.959999,559169
2023-12-01,75.589996,76.760002,73.930000,74.070000,74.070000,358976
2023-12-04,74.580002,75.029999,72.629997,73.040001,73.040001,388832
2023-12-05,73.300003,74.120003,72.019997,72.320000,72.320000,358703
2023-12-06,72.099998,72.599998,69.110001,69.379997,69.379997,436803
2023-12-07,69.279999,70.480003,68.800003,69.339996,69.339996,339000
2023-12-08,69.760002,71.629997,69.500000,71.230003,71.230003,302250
2023-12-11,71.150002,71.809998,70.349998,71.320000,71.320000,274414
2023-12-12,71.430000,71.959999,68.220001,68.610001,68.610001,324530
2023-12-13,68.730003,69.889999,67.709999,69.470001,69.470001,306996
2023-12-14,69.849998,72.459999,69.540001,71.580002,71.580002,275688
2023-12-15,71.610001,72.220001,70.300003,71.430000,71.430000,95513
2023-12-18,71.680000,74.260002,70.639999,72.470001,72.470001,73941
2023-12-19,72.480003,74.010002,71.849998,73.440002,73.440002,230042
2023-12-20,74.059998,75.370003,73.599998,74.220001,74.220001,273364
2023-12-21,73.809998,74.580002,72.440002,73.889999,73.889999,251982
2023-12-22,73.910004,74.980003,73.389999,73.559998,73.559998,222600
2023-12-26,73.559998,76.180000,73.129997,75.570000,75.570000,208715
2023-12-27,75.320000,75.660004,73.769997,74.110001,74.110001,253323
2023-12-28,73.800003,74.400002,71.720001,71.769997,71.769997,262748
2023-12-29,71.989998,72.620003,71.250000,71.650002,71.650002,214486
2024-01-02,71.709999,73.639999,70.059998,70.379997,70.379997,330992
2024-01-03,70.500000,73.230003,69.279999,72.699997,72.699997,334861
2024-01-04,73.040001,74.000000,71.059998,72.190002,72.190002,344467
2024-01-05,72.400002,74.239998,72.209999,73.809998,73.809998,325525
2024-01-08,73.510002,73.949997,70.129997,70.769997,70.769997,392249
2024-01-09,70.910004,72.930000,70.470001,72.239998,72.239998,363445
2024-01-10,72.169998,73.589996,71.010002,71.370003,71.370003,352772
2024-01-11,71.330002,73.809998,71.169998,72.019997,72.019997,373645
2024-01-12,73.010002,75.250000,72.360001,72.680000,72.680000,403636
2024-01-15,72.629997,72.930000,71.230003,72.500000,72.500000,403636
2024-01-16,72.629997,73.559998,71.230003,72.400002,72.400002,430437
2024-01-17,72.000000,72.949997,70.500000,72.559998,72.559998,315679
2024-01-18,72.779999,74.379997,72.180000,74.080002,74.080002,86646
2024-01-19,74.080002,74.910004,73.199997,73.410004,73.410004,78234
2024-01-22,73.410004,75.750000,72.889999,75.190002,75.190002,372284
2024-01-23,74.680000,75.250000,73.410004,74.370003,74.370003,372284
2024-01-24,74.570000,75.830002,73.940002,75.370003,75.370003,302449
